6339,7,5/4/2018 12:00:00 PM,5/4/2018 12:00:00 PM
6340,23,5/4/2018 6:00:00 PM,5/4/2018 6:00:00 PM
6341,22,5/5/2018 12:00:00 AM,5/5/2018 12:00:00 AM
6342,1,5/5/2018 6:00:00 AM,5/5/2018 6:00:00 AM
6343,81,5/5/2018 12:00:00 PM,5/5/2018 12:00:00 PM
6344,43,5/5/2018 6:00:00 PM,5/5/2018 6:00:00 PM
6345,13,5/6/2018 12:00:00 AM,5/6/2018 12:00:00 AM
6346,36,5/6/2018 6:00:00 AM,5/6/2018 6:00:00 AM
6347,27,5/6/2018 12:00:00 PM,5/6/2018 12:00:00 PM
6348,20,5/6/2018 6:00:00 PM,5/6/2018 6:00:00 PM
6349,63,5/7/2018 12:00:00 AM,5/7/2018 12:00:00 AM
6350,28,5/7/2018 6:00:00 AM,5/7/2018 6:00:00 AM
6351,83,5/7/2018 12:00:00 PM,5/7/2018 12:00:00 PM
6352,97,5/7/2018 6:00:00 PM,5/7/2018 6:00:00 PM
6353,65,5/8/2018 12:00:00 AM,5/8/2018 12:00:00 AM
6354,1,5/8/2018 6:00:00 AM,5/8/2018 6:00:00 AM
6355,5,5/8/2018 12:00:00 PM,5/8/2018 12:00:00 PM
6356,65,5/8/2018 6:00:00 PM,5/8/2018 6:00:00 PM
6357,10,5/9/2018 12:00:00 AM,5/9/2018 12:00:00 AM
6358,50,5/9/2018 6:00:00 AM,5/9/2018 6:00:00 AM
6359,45,5/9/2018 12:00:00 PM,5/9/2018 12:00:00 PM
6360,20,5/9/2018 6:00:00 PM,5/9/2018 6:00:00 PM
6361,82,5/10/2018 12:00:00 AM,5/10/2018 12:00:00 AM
6362,39,5/10/2018 6:00:00 AM,5/10/2018 6:00:00 AM
6363,57,5/10/2018 12:00:00 PM,5/10/2018 12:00:00 PM
6364,6,5/10/2018 6:00:00 PM,5/10/2018 6:00:00 PM
6365,87,5/11/2018 12:00:00 AM,5/11/2018 12:00:00 AM
6366,4,5/11/2018 6:00:00 AM,5/11/2018 6:00:00 AM
6367,69,5/11/2018 12:00:00 PM,5/11/2018 12:00:00 PM
6368,48,5/11/2018 6:00:00 PM,5/11/2018 6:00:00 PM
6369,52,5/12/2018 12:00:00 AM,5/12/2018 12:00:00 AM
6370,22,5/12/2018 6:00:00 AM,5/12/2018 6:00:00 AM
6371,50,5/12/2018 12:00:00 PM,5/12/2018 12:00:00 PM
6372,55,5/12/2018 6:00:00 PM,5/12/2018 6:00:00 PM
6373,93,5/13/2018 12:00:00 AM,5/13/2018 12:00:00 AM
6374,66,5/13/2018 6:00:00 AM,5/13/2018 6:00:00 AM
6375,38,5/13/2018 12:00:00 PM,5/13/2018 12:00:00 PM
6376,59,5/13/2018 6:00:00 PM,5/13/2018 6:00:00 PM
6377,78,5/14/2018 12:00:00 AM,5/14/2018 12:00:00 AM
6378,12,5/14/2018 6:00:00 AM,5/14/2018 6:00:00 AM
6379,20,5/14/2018 12:00:00 PM,5/14/2018 12:00:00 PM
6380,88,5/14/2018 6:00:00 PM,5/14/2018 6:00:00 PM
6381,4,5/15/2018 12:00:00 AM,5/15/2018 12:00:00 AM
6382,95,5/15/2018 6:00:00 AM,5/15/2018 6:00:00 AM
6383,66,5/15/2018 12:00:00 PM,5/15/2018 12:00:00 PM
6384,91,5/15/2018 6:00:00 PM,5/15/2018 6:00:00 PM
6385,54,5/16/2018 12:00:00 AM,5/16/2018 12:00:00 AM
6386,92,5/16/2018 6:00:00 AM,5/16/2018 6:00:00 AM
6387,47,5/16/2018 12:00:00 PM,5/16/2018 12:00:00 PM
6388,15,5/16/2018 6:00:00 PM,5/16/2018 6:00:00 PM
6389,32,5/17/2018 12:00:00 AM,5/17/2018 12:00:00 AM
6390,99,5/17/2018 6:00:00 AM,5/17/2018 6:00:00 AM
6391,86,5/17/2018 12:00:00 PM,5/17/2018 12:00:00 PM
6392,30,5/17/2018 6:00:00 PM,5/17/2018 6:00:00 PM
6393,37,5/18/2018 12:00:00 AM,5/18/2018 12:00:00 AM
6394,26,5/18/2018 6:00:00 AM,5/18/2018 6:00:00 AM
6395,94,5/18/2018 12:00:00 PM,5/18/2018 12:00:00 PM
6396,53,5/18/2018 6:00:00 PM,5/18/2018 6:00:00 PM
6397,99,5/19/2018 12:00:00 AM,5/19/2018 12:00:00 AM
6398,36,5/19/2018 6:00:00 AM,5/19/2018 6:00:00 AM
6399,64,5/19/2018 12:00:00 PM,5/19/2018 12:00:00 PM
6400,66,5/19/2018 6:00:00 PM,5/19/2018 6:00:00 PM
6401,96,5/20/2018 12:00:00 AM,5/20/2018 12:00:00 AM
6402,22,5/20/2018 6:00:00 AM,5/20/2018 6:00:00 AM
6403,41,5/20/2018 12:00:00 PM,5/20/2018 12:00:00 PM
6404,40,5/20/2018 6:00:00 PM,5/20/2018 6:00:00 PM
6405,17,5/21/2018 12:00:00 AM,5/21/2018 12:00:00 AM
6406,56,5/21/2018 6:00:00 AM,5/21/2018 6:00:00 AM
6407,23,5/21/2018 12:00:00 PM,5/21/2018 12:00:00 PM
6408,82,5/21/2018 6:00:00 PM,5/21/2018 6:00:00 PM
6409,98,5/22/2018 12:00:00 AM,5/22/2018 12:00:00 AM
6410,42,5/22/2018 6:00:00 AM,5/22/2018 6:00:00 AM
6411,32,5/22/2018 12:00:00 PM,5/22/2018 12:00:00 PM
6412,10,5/22/2018 6:00:00 PM,5/22/2018 6:00:00 PM
6413,76,5/23/2018 12:00:00 AM,5/23/2018 12:00:00 AM
6414,7,5/23/2018 6:00:00 AM,5/23/2018 6:00:00 AM
6415,70,5/23/2018 12:00:00 PM,5/23/2018 12:00:00 PM
6416,70,5/23/2018 6:00:00 PM,5/23/2018 6:00:00 PM
6417,24,5/24/2018 12:00:00 AM,5/24/2018 12:00:00 AM
6418,72,5/24/2018 6:00:00 AM,5/24/2018 6:00:00 AM
6419,34,5/24/2018 12:00:00 PM,5/24/2018 12:00:00 PM
6420,5,5/24/2018 6:00:00 PM,5/24/2018 6:00:00 PM
6421,5,5/25/2018 12:00:00 AM,5/25/2018 12:00:00 AM
6422,12,5/25/2018 6:00:00 AM,5/25/2018 6:00:00 AM
6423,93,5/25/2018 12:00:00 PM,5/25/2018 12:00:00 PM
6424,10,5/25/2018 6:00:00 PM,5/25/2018 6:00:00 PM
6425,20,5/26/2018 12:00:00 AM,5/26/2018 12:00:00 AM
6426,77,5/26/2018 6:00:00 AM,5/26/2018 6:00:00 AM
6427,69,5/26/2018 12:00:00 PM,5/26/2018 12:00:00 PM
6428,47,5/26/2018 6:00:00 PM,5/26/2018 6:00:00 PM
6429,87,5/27/2018 12:00:00 AM,5/27/2018 12:00:00 AM
6430,92,5/27/2018 6:00:00 AM,5/27/2018 6:00:00 AM
6431,43,5/27/2018 12:00:00 PM,5/27/2018 12:00:00 PM
6432,79,5/27/2018 6:00:00 PM,5/27/2018 6:00:00 PM
6433,91,5/28/2018 12:00:00 AM,5/28/2018 12:00:00 AM
6434,34,5/28/2018 6:00:00 AM,5/28/2018 6:00:00 AM
6435,10,5/28/2018 12:00:00 PM,5/28/2018 12:00:00 PM
6436,78,5/28/2018 6:00:00 PM,5/28/2018 6:00:00 PM
6437,21,5/29/2018 12:00:00 AM,5/29/2018 12:00:00 AM
6438,11,5/29/2018 6:00:00 AM,5/29/2018 6:00:00 AM
6439,84,5/29/2018 12:00:00 PM,5/29/2018 12:00:00 PM
6440,51,5/29/2018 6:00:00 PM,5/29/2018 6:00:00 PM
6441,30,5/30/2018 12:00:00 AM,5/30/2018 12:00:00 AM
6442,98,5/30/2018 6:00:00 AM,5/30/2018 6:00:00 AM
6443,9,5/30/2018 12:00:00 PM,5/30/2018 12:00:00 PM
6444,37,5/30/2018 6:00:00 PM,5/30/2018 6:00:00 PM
6445,15,5/31/2018 12:00:00 AM,5/31/2018 12:00:00 AM
6446,88,5/31/2018 6:00:00 AM,5/31/2018 6:00:00 AM
6447,70,5/31/2018 12:00:00 PM,5/31/2018 12:00:00 PM
6448,26,5/31/2018 6:00:00 PM,5/31/2018 6:00:00 PM
6449,9,6/1/2018 12:00:00 AM,6/1/2018 12:00:00 AM
6450,52,6/1/2018 6:00:00 AM,6/1/2018 6:00:00 AM
6451,91,6/1/2018 12:00:00 PM,6/1/2018 12:00:00 PM
6452,81,6/1/2018 6:00:00 PM,6/1/2018 6:00:00 PM
6453,69,6/2/2018 12:00:00 AM,6/2/2018 12:00:00 AM
6454,49,6/2/2018 6:00:00 AM,6/2/2018 6:00:00 AM
6455,45,6/2/2018 12:00:00 PM,6/2/2018 12:00:00 PM
6456,81,6/2/2018 6:00:00 PM,6/2/2018 6:00:00 PM
6457,27,6/3/2018 12:00:00 AM,6/3/2018 12:00:00 AM
6458,37,6/3/2018 6:00:00 AM,6/3/2018 6:00:00 AM
6459,26,6/3/2018 12:00:00 PM,6/3/2018 12:00:00 PM
6460,77,6/3/2018 6:00:00 PM,6/3/2018 6:00:00 PM
6461,14,6/4/2018 12:00:00 AM,6/4/2018 12:00:00 AM
6462,41,6/4/2018 6:00:00 AM,6/4/2018 6:00:00 AM
6463,29,6/4/2018 12:00:00 PM,6/4/2018 12:00:00 PM
6464,40,6/4/2018 6:00:00 PM,6/4/2018 6:00:00 PM
6465,76,6/5/2018 12:00:00 AM,6/5/2018 12:00:00 AM
6466,29,6/5/2018 6:00:00 AM,6/5/2018 6:00:00 AM
6467,97,6/5/2018 12:00:00 PM,6/5/2018 12:00:00 PM
6468,37,6/5/2018 6:00:00 PM,6/5/2018 6:00:00 PM
6469,18,6/6/2018 12:00:00 AM,6/6/2018 12:00:00 AM
6470,4,6/6/2018 6:00:00 AM,6/6/2018 6:00:00 AM
6471,5,6/6/2018 12:00:00 PM,6/6/2018 12:00:00 PM
6472,90,6/6/2018 6:00:00 PM,6/6/2018 6:00:00 PM
6473,85,6/7/2018 12:00:00 AM,6/7/2018 12:00:00 AM
6474,82,6/7/2018 6:00:00 AM,6/7/2018 6:00:00 AM
6475,55,6/7/2018 12:00:00 PM,6/7/2018 12:00:00 PM
6476,72,6/7/2018 6:00:00 PM,6/7/2018 6:00:00 PM
6477,53,6/8/2018 12:00:00 AM,6/8/2018 12:00:00 AM
6478,76,6/8/2018 6:00:00 AM,6/8/2018 6:00:00 AM
6479,38,6/8/2018 12:00:00 PM,6/8/2018 12:00:00 PM
6480,64,6/8/2018 6:00:00 PM,6/8/2018 6:00:00 PM
6481,61,6/9/2018 12:00:00 AM,6/9/2018 12:00:00 AM
6482,35,6/9/2018 6:00:00 AM,6/9/2018 6:00:00 AM
6483,25,6/9/2018 12:00:00 PM,6/9/2018 12:00:00 PM
6484,91,6/9/2018 6:00:00 PM,6/9/2018 6:00:00 PM
6485,93,6/10/2018 12:00:00 AM,6/10/2018 12:00:00 AM
6486,29,6/10/2018 6:00:00 AM,6/10/2018 6:00:00 AM
6487,4,6/10/2018 12:00:00 PM,6/10/2018 12:00:00 PM
6488,44,6/10/2018 6:00:00 PM,6/10/2018 6:00:00 PM
6489,67,6/11/2018 12:00:00 AM,6/11/2018 12:00:00 AM
6490,62,6/11/2018 6:00:00 AM,6/11/2018 6:00:00 AM
6491,96,6/11/2018 12:00:00 PM,6/11/2018 12:00:00 PM
6492,18,6/11/2018 6:00:00 PM,6/11/2018 6:00:00 PM
6493,66,6/12/2018 12:00:00 AM,6/12/2018 12:00:00 AM
6494,5,6/12/2018 6:00:00 AM,6/12/2018 6:00:00 AM
6495,28,6/12/2018 12:00:00 PM,6/12/2018 12:00:00 PM
6496,68,6/12/2018 6:00:00 PM,6/12/2018 6:00:00 PM
6497,20,6/13/2018 12:00:00 AM,6/13/2018 12:00:00 AM
6498,45,6/13/2018 6:00:00 AM,6/13/2018 6:00:00 AM
6499,42,6/13/2018 12:00:00 PM,6/13/2018 12:00:00 PM
6500,76,6/13/2018 6:00:00 PM,6/13/2018 6:00:00 PM
6501,83,6/14/2018 12:00:00 AM,6/14/2018 12:00:00 AM
6502,46,6/14/2018 6:00:00 AM,6/14/2018 6:00:00 AM
6503,46,6/14/2018 12:00:00 PM,6/14/2018 12:00:00 PM
6504,78,6/14/2018 6:00:00 PM,6/14/2018 6:00:00 PM
6505,11,6/15/2018 12:00:00 AM,6/15/2018 12:00:00 AM
6506,18,6/15/2018 6:00:00 AM,6/15/2018 6:00:00 AM
6507,14,6/15/2018 12:00:00 PM,6/15/2018 12:00:00 PM
6508,13,6/15/2018 6:00:00 PM,6/15/2018 6:00:00 PM
6509,73,6/16/2018 12:00:00 AM,6/16/2018 12:00:00 AM
6510,77,6/16/2018 6:00:00 AM,6/16/2018 6:00:00 AM
6511,40,6/16/2018 12:00:00 PM,6/16/2018 12:00:00 PM
6512,2,6/16/2018 6:00:00 PM,6/16/2018 6:00:00 PM
6513,79,6/17/2018 12:00:00 AM,6/17/2018 12:00:00 AM
6514,58,6/17/2018 6:00:00 AM,6/17/2018 6:00:00 AM
6515,82,6/17/2018 12:00:00 PM,6/17/2018 12:00:00 PM
6516,34,6/17/2018 6:00:00 PM,6/17/2018 6:00:00 PM
6517,77,6/18/2018 12:00:00 AM,6/18/2018 12:00:00 AM
6518,70,6/18/2018 6:00:00 AM,6/18/2018 6:00:00 AM
6519,53,6/18/2018 12:00:00 PM,6/18/2018 12:00:00 PM
6520,59,6/18/2018 6:00:00 PM,6/18/2018 6:00:00 PM
6521,62,6/19/2018 12:00:00 AM,6/19/2018 12:00:00 AM
6522,35,6/19/2018 6:00:00 AM,6/19/2018 6:00:00 AM
6523,85,6/19/2018 12:00:00 PM,6/19/2018 12:00:00 PM
6524,84,6/19/2018 6:00:00 PM,6/19/2018 6:00:00 PM
6525,80,6/20/2018 12:00:00 AM,6/20/2018 12:00:00 AM
6526,92,6/20/2018 6:00:00 AM,6/20/2018 6:00:00 AM
6527,8,6/20/2018 12:00:00 PM,6/20/2018 12:00:00 PM
6528,10,6/20/2018 6:00:00 PM,6/20/2018 6:00:00 PM
6529,12,6/21/2018 12:00:00 AM,6/21/2018 12:00:00 AM
6530,82,6/21/2018 6:00:00 AM,6/21/2018 6:00:00 AM
6531,89,6/21/2018 12:00:00 PM,6/21/2018 12:00:00 PM
6532,77,6/21/2018 6:00:00 PM,6/21/2018 6:00:00 PM
6533,67,6/22/2018 12:00:00 AM,6/22/2018 12:00:00 AM
6534,91,6/22/2018 6:00:00 AM,6/22/2018 6:00:00 AM
6535,34,6/22/2018 12:00:00 PM,6/22/2018 12:00:00 PM
6536,17,6/22/2018 6:00:00 PM,6/22/2018 6:00:00 PM
6537,97,6/23/2018 12:00:00 AM,6/23/2018 12:00:00 AM
6538,83,6/23/2018 6:00:00 AM,6/23/2018 6:00:00 AM
6539,31,6/23/2018 12:00:00 PM,6/23/2018 12:00:00 PM
6540,44,6/23/2018 6:00:00 PM,6/23/2018 6:00:00 PM
6541,25,6/24/2018 12:00:00 AM,6/24/2018 12:00:00 AM
6542,73,6/24/2018 6:00:00 AM,6/24/2018 6:00:00 AM
6543,62,6/24/2018 12:00:00 PM,6/24/2018 12:00:00 PM
6544,12,6/24/2018 6:00:00 PM,6/24/2018 6:00:00 PM
6545,31,6/25/2018 12:00:00 AM,6/25/2018 12:00:00 AM
6546,68,6/25/2018 6:00:00 AM,6/25/2018 6:00:00 AM
6547,73,6/25/2018 12:00:00 PM,6/25/2018 12:00:00 PM
6548,52,6/25/2018 6:00:00 PM,6/25/2018 6:00:00 PM
6549,64,6/26/2018 12:00:00 AM,6/26/2018 12:00:00 AM
6550,19,6/26/2018 6:00:00 AM,6/26/2018 6:00:00 AM
6551,85,6/26/2018 12:00:00 PM,6/26/2018 12:00:00 PM
6552,99,6/26/2018 6:00:00 PM,6/26/2018 6:00:00 PM
6553,5,6/27/2018 12:00:00 AM,6/27/2018 12:00:00 AM
6554,45,6/27/2018 6:00:00 AM,6/27/2018 6:00:00 AM
6555,51,6/27/2018 12:00:00 PM,6/27/2018 12:00:00 PM
6556,25,6/27/2018 6:00:00 PM,6/27/2018 6:00:00 PM
6557,32,6/28/2018 12:00:00 AM,6/28/2018 12:00:00 AM
6558,34,6/28/2018 6:00:00 AM,6/28/2018 6:00:00 AM
6559,35,6/28/2018 12:00:00 PM,6/28/2018 12:00:00 PM
6560,85,6/28/2018 6:00:00 PM,6/28/2018 6:00:00 PM
6561,75,6/29/2018 12:00:00 AM,6/29/2018 12:00:00 AM
6562,12,6/29/2018 6:00:00 AM,6/29/2018 6:00:00 AM
6563,7,6/29/2018 12:00:00 PM,6/29/2018 12:00:00 PM
6564,15,6/29/2018 6:00:00 PM,6/29/2018 6:00:00 PM
6565,50,6/30/2018 12:00:00 AM,6/30/2018 12:00:00 AM
6566,98,6/30/2018 6:00:00 AM,6/30/2018 6:00:00 AM
6567,32,6/30/2018 12:00:00 PM,6/30/2018 12:00:00 PM
6568,88,6/30/2018 6:00:00 PM,6/30/2018 6:00:00 PM
